created_at,text
2018-12-19 22:51:03,"b""Discussing the State of Artificial Intelligence with Microsoft's Global Strategist, @NigeWillson\xe2\x80\xa6 https://t.co/9JiCKdJzN0"""
2018-12-19 22:51:03,b'I liked a @YouTube video https://t.co/vaKajPMaJA Trapped in Microsoft Edge'
2018-12-19 22:51:02,b'#Microsoft and #BlackRock team up to modernize #retirement planning: https://t.co/zP5NQxyFyM #DATAx https://t.co/4Nw3itPMRj'
2018-12-19 22:51:02,"b'RT @WZorNET: \xe2\x9a\x99\xef\xb8\x8f\xf0\x9f\x93\xa2December 19, 2018 #MSFT -&gt; Windows 10 Pro, Version 1809, RTM Build 17763.1.rs5_release.180914-1434 + #CumulativeUpdate #KB4\xe2\x80\xa6'"
2018-12-19 22:51:00,"b'Ye Boy!! Lovin these new weapons, waiting for an exotic drop though \xf0\x9f\xa5\xb3\n\xe2\x80\xa2\n#destiny #destiny2 #destinythegame\xe2\x80\xa6 https://t.co/iLIGRK9uce'"
2018-12-19 22:51:00,"b'RT @CapcomUSA_: Your duty calls. Your quest awaits.\n\nOnimusha: Warlords is coming to Xbox One on January 15, 2019.\n\n\xe2\x9a\x94\xef\xb8\x8f Pre-order now: https\xe2\x80\xa6'"
2018-12-19 22:51:00,"b'RT @TarletonG: What makes me so angry at Facebook, Microsoft (my co), and others that took part, is that the insights gleaned from all this\xe2\x80\xa6'"
2018-12-19 22:50:59,b'Started and finished my last final on the way to Big Bear bless the Microsoft Word app'
2018-12-19 22:50:59,"b""RT @TheRegister: All jokes and sarcasm aside, please patch Internet Explorer if you're on Windows. Miscreants are exploiting a vulnerabilit\xe2\x80\xa6"""
2018-12-19 22:50:59,"b""RT @TheRegister: All jokes and sarcasm aside, please patch Internet Explorer if you're on Windows. Miscreants are exploiting a vulnerabilit\xe2\x80\xa6"""
2018-12-19 22:50:55,"b""I'm in the running to win an #XboxOne code for #Subnautica in this week's @TrueAchievement site contest. Enter here: https://t.co/LWFK2NnAZt"""
2018-12-19 22:50:51,b'Facebook and Microsoft respond to NYT report on data sharing\n\nAfter today\xe2\x80\x99s publication of an article in the New Yo\xe2\x80\xa6 https://t.co/HAK7B79T54'
2018-12-19 22:50:50,b'RT @mscloudshow: Virtual Network Service Endpoints for serverless messaging &amp; big data https://t.co/QBnq5BLPmj'
2018-12-19 22:50:49,b'#Microsoft recognized as a Leader in the Gartner 2018 Enterprise Information Archiving Magic Quadrant - Microsoft 3\xe2\x80\xa6 https://t.co/yghQC1mtRM'
2018-12-19 22:50:48,b'RT @Microsoft: The @Forbes list of #AmericasMostJUST Companies is out \xe2\x80\x94 and we\xe2\x80\x99re #1: https://t.co/npWAx4gner'
2018-12-19 22:50:47,b'RT @DemocracyJourno: Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without cons\xe2\x80\xa6'
2018-12-19 22:50:39,b'@Ajarncom Did they make their badge in Microsoft Paint?'
2018-12-19 22:50:38,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/yTH6k6bMyC #smallbiz #business https://t.co/QkhB0R5CUX'
2018-12-19 22:50:35,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 22:50:35,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 22:50:34,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/2oSx8sD4jK #fb'
2018-12-19 22:50:34,"b""RT @arekfurt: This is a potentially very important development in Windows security (and one that's been coming for a while). Some yet-to-be\xe2\x80\xa6"""
2018-12-19 22:50:31,b'Facebook and Microsoft respond to NYT report on data sharing - https://t.co/zxC7ke6HnL'
2018-12-19 22:50:30,b'datacenter : #AI Chip Startup #Graphcore Raises $200 Million From BMW AG and #Microsoft&gt; https://t.co/vsiV1VwRBe\xe2\x80\xa6 https://t.co/bL7EIRx3D3'
2018-12-19 22:50:29,b'RT @CReviewer: Microsoft creates Windows Sandbox to help test untrusted .exe files https://t.co/vuf4Y3Zw6b'
2018-12-19 22:50:28,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/RDBEskMUUl'
2018-12-19 22:50:27,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/aRQmnOrWSV #Marketing #Smallbusiness'
2018-12-19 22:50:27,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/GIhRFvgo9H'
2018-12-19 22:50:27,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/PnivzPkCmr'
2018-12-19 22:50:27,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/x6TSlWdl2b'
2018-12-19 22:50:26,b'This is going to be fun \nWindows Sandbox https://t.co/niD8mJYmrq'
2018-12-19 22:50:24,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/Vr68OeMobz After today\xe2\x80\x99s publication of a\xe2\x80\xa6 https://t.co/wmPfBbdM1a'
2018-12-19 22:50:22,b'RT @JasonLeopold: Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without consent\xe2\x80\xa6'
2018-12-19 22:50:22,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/Vfae4zdkOL'
2018-12-19 22:50:21,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/zZCZmCOlSq'
2018-12-19 22:50:21,"b'RT @aluhrs13: New version of WinDbg Preview rolling out! Mostly data model stuff this time around, including a bunch of sample on GitHub -\xe2\x80\xa6'"
2018-12-19 22:50:21,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/Fkkh3jq1HX #digitalmarketing'
2018-12-19 22:50:21,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 22:50:19,"b""I'll give Microsoft one thing, a new clean install of Windows used to be HUGE, now it's like 11GB complete.  That's what I like to see."""
2018-12-19 22:50:19,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 22:50:19,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/jQXO4G8F3j'
2018-12-19 22:50:18,b'After today\xe2\x80\x99s publication of an article in the New York Times detailing an investigation that uncovered more than 2\xe2\x80\xa6 https://t.co/ACgcYYYplg'
2018-12-19 22:50:18,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/0CPdPXRerc'
2018-12-19 22:50:18,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/7LclgIywtY'
2018-12-19 22:50:14,b'RT @DBArgenis: More #SQLServer On Linux goodness from Bob Dorr: Forced Unit Access (Fua) Internals https://t.co/oyZkJdGfgc'
2018-12-19 22:50:11,b'RT @anttitikkanen: Patch for CVE-2018-8653 Scripting Engine Memory Corruption Vulnerability is out: https://t.co/fTINi4Ol5o Spotted in the\xe2\x80\xa6'
2018-12-19 22:50:10,"b""RT @TheRegister: All jokes and sarcasm aside, please patch Internet Explorer if you're on Windows. Miscreants are exploiting a vulnerabilit\xe2\x80\xa6"""
2018-12-19 22:50:10,b'Facebook and Microsoft respond to NYT report on data\xc2\xa0sharing https://t.co/VDiEQYC9Ou'
2018-12-19 22:50:09,b'Microsoft to stop supporting its Azure Container Service in January 2020 | ZDNet https://t.co/SecZBAwpN7'
2018-12-19 22:50:07,b'Grow your skills. Explore new tech. Connect and collaborate with experts. Do it all at Microsoft Ignite | The Tour.\xe2\x80\xa6 https://t.co/xhId9KNEfm'
2018-12-19 22:50:07,b'Facebook shared private user messages with Netflix and Spotify\n\nhttps://t.co/fMPCKsMyBG'
2018-12-19 22:50:07,b'Should probably mention that @Microsoft went through years of getting rid of the people that would speak up to powe\xe2\x80\xa6 https://t.co/dsbkhVJ3Ld'
2018-12-19 22:50:06,"b""Microsoft, Amazon and Yahoo given access to Facebook users' data: report https://t.co/wf3gtQxzFC"""
2018-12-19 22:50:04,b'#AI Chip Startup #Graphcore Raises $200 Million From BMW AG and #Microsoft&gt; https://t.co/2291lQndYD #DataCenter https://t.co/eXcLl1dmua'
2018-12-19 22:50:04,"b'RT @katecrawford: This story exposes the myth of control. Spotify &amp; Netflix could read *private* FB messages. Microsoft, Amazon &amp; Yahoo all\xe2\x80\xa6'"
2018-12-19 22:50:03,b'The #AI #cybersecurity impact for #IoT - #Microsoft Secure https://t.co/oNOAenCnKH'
2018-12-19 22:50:03,b'A Deep Analysis of the Microsoft Outlook Vulnerability CVE-2018-8587 https://t.co/LhBeuNGw3Q'
2018-12-19 22:50:01,b'SSMS 18.0 Public Preview 6 Released https://t.co/cp3hm3xMKR'
2018-12-19 22:50:01,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/bB8lVOMR9P #sm #smm'
2018-12-19 22:50:00,"b""It's great to see our team provide further details on the six principles Microsoft will adopt to guide our work wit\xe2\x80\xa6 https://t.co/GiinI3V7Vi"""
2018-12-19 22:49:55,"b""I'm in the running to win an #XboxOne code for #Subnautica in this week's @TrueAchievement site contest. Enter here: https://t.co/mjq0EqowRC"""
2018-12-19 22:49:51,"b'RT @briankrebs: Looks like Google reported this: https://t.co/iSNefIuNh0 ""Today, we released a security update for Internet Explorer after\xe2\x80\xa6'"
2018-12-19 22:49:50,b'Microsoft Issues Emergency Fix for IE Zero Day https://t.co/ByDY9bsyjt #Security #Cybersecurity'
2018-12-19 22:49:49,b'@Microsoft #vscode got them back'
2018-12-19 22:49:46,b'@Yamicsoft_LTD Your latest version of the Windows 10 Manager is not compatible with the latest Microsoft Insider build 18305. Please fix.'
2018-12-19 22:49:46,"b'Meeting Room Display software for Office 365, Microsoft Exchange, and Google G Suite - Meeting Room 365 https://t.co/msGwHfZDgX'"
2018-12-19 22:49:43,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/n9hC0rUL4v #marketing #mktg #mkt'
2018-12-19 22:49:43,"b""RT @freepress: When Facebook gave companies like Amazon &amp; Microsoft access to user data -- including private messages -- it wasn't just beh\xe2\x80\xa6"""
2018-12-19 22:49:42,"b'RT @SeanTMalone: Whelp. Looks like we have a new critical RCE in Internet Explorer, which is being exploited in the wild. Merry Christmas t\xe2\x80\xa6'"
2018-12-19 22:49:35,b'RT @campuscodi: Microsoft Edge engineer describes how Google sabotaged Edge browser performance via constant code changes to its services.\xe2\x80\xa6'
2018-12-19 22:49:34,b'Facebook and Microsoft respond to NYT report on data sharing by cjsherman https://t.co/PWhhVLwqDd #DigitalMarketing'
2018-12-19 22:49:31,b'*sigh* nice of Microsoft to release a critical patch. Just sucks it is over a week after Patch Tuesday forcing anot\xe2\x80\xa6 https://t.co/4dcSPCkzbt'
2018-12-19 22:49:28,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/T2b6jIBpg9'
2018-12-19 22:49:26,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 22:49:24,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/4PU5NuR3Iw'
2018-12-19 22:49:23,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/EuxAlOKlVM'
2018-12-19 22:49:20,"b""RT @TheRegister: All jokes and sarcasm aside, please patch Internet Explorer if you're on Windows. Miscreants are exploiting a vulnerabilit\xe2\x80\xa6"""
2018-12-19 22:49:18,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 22:49:18,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/UypaJ0LJvB #OnlineMarketing'
2018-12-19 22:49:17,"b""Can't wait for the 500K fine to drop after they've mined the GNP of a medium-sized country out of this - that'll sh\xe2\x80\xa6 https://t.co/OfhRczPIBv"""
2018-12-19 22:49:17,b'Facebook and Microsoft respond to NYT report on data sharing #MarketingLand #affiliate marketing #analytics #email\xe2\x80\xa6 https://t.co/BnIchxGDKT'
2018-12-19 22:49:15,"b'""Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without\xe2\x80\xa6 https://t.co/ulFRDQCISj'"
2018-12-19 22:49:13,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/jGZMXq4uy5'
2018-12-19 22:49:11,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/HMJaIQX3pO'
2018-12-19 22:49:10,b'Facebook and Microsoft respond to NYT report on data sharing: https://t.co/6rHujUy73A'
2018-12-19 22:49:08,b'RT @Windows: Take your desktop to new heights with the stunning Snowy Mountains Theme. Download the 18-image set today: https://t.co/xyTwpt\xe2\x80\xa6'
2018-12-19 22:49:08,b'Facebook and Microsoft respond to NYT report on data sharing: https://t.co/eoGGpUWCxX'
2018-12-19 22:49:07,b'RT @Windows: Take your desktop to new heights with the stunning Snowy Mountains Theme. Download the 18-image set today: https://t.co/xyTwpt\xe2\x80\xa6'
2018-12-19 22:49:07,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/iw5cL2yLRX #Curated #BizShout https://t.co/R4WX2iQh2H'
2018-12-19 22:49:07,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/QDYeTFNpca'
2018-12-19 22:49:07,"b""microsoft is kihyun biased i'm not surprised"""
2018-12-19 22:49:06,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/PkypQYpycx'
2018-12-19 22:49:06,b'Check out NEW Xbox One ACE COMBAT 7 SKIES UNKNOWN JAPAN Microsoft XOne import Japanese  https://t.co/m5gPtIgzgR via @eBay'
2018-12-19 22:49:04,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/q00X3e79Eo'
2018-12-19 22:49:03,b'Microsoft Issues Emergency Fix for IE Zero Day https://t.co/YUzupHQKgD https://t.co/IFPG1Wzaa2'
2018-12-19 22:49:03,b'Learn the why and what you can do with Credential Guard with this information filled cheat sheet\xe2\x80\xa6 https://t.co/UktgQZXLT7'
2018-12-19 22:49:02,b'RT @campuscodi: Microsoft Edge engineer describes how Google sabotaged Edge browser performance via constant code changes to its services.\xe2\x80\xa6'
2018-12-19 22:49:01,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 22:48:55,"b'@diegoloayza Got that! For further troubleshooting of the Cortana issue, please perform the steps given in this art\xe2\x80\xa6 https://t.co/WgbBs2pY8u'"
2018-12-19 22:48:50,"b'RT @SeanTMalone: Whelp. Looks like we have a new critical RCE in Internet Explorer, which is being exploited in the wild. Merry Christmas t\xe2\x80\xa6'"
2018-12-19 22:48:44,"b'RT @SeanTMalone: Whelp. Looks like we have a new critical RCE in Internet Explorer, which is being exploited in the wild. Merry Christmas t\xe2\x80\xa6'"
2018-12-19 22:48:44,b'St9w playing #TomClancysRainbowSixSiege #xboxdvr #xboxlive #xboxone https://t.co/rS3myDURHT via @XboxDVR\nNo clue wh\xe2\x80\xa6 https://t.co/7jRaEPNAda'
2018-12-19 22:48:43,b'RT @Azure: #AzureBackupServer can be installed on #WinServ 2019 with #SQL 2017 as its database. Read what other upgrades have been made: ht\xe2\x80\xa6'
2018-12-19 22:48:42,"b'RT @argumatronic: &gt; GHC has long supported scoped type variables: the ScopedTypeVariables extension is very popular, and 29% of Haskell pac\xe2\x80\xa6'"
2018-12-19 22:48:41,"b""RT @SpicyFiles: What\xf0\x9f\x94\xa5Fresh\xf0\x9f\x94\xa5HELL\xf0\x9f\x94\xa5IS\xf0\x9f\x94\xa5This\xf0\x9f\x94\xa5\nThe @nytimes reporters viewed \xe2\x80\x9c270 pages of Facebook's internal documents for this story\xe2\x80\x9d\n@faceboo\xe2\x80\xa6"""
2018-12-19 22:48:41,"b'RT @botherder: Microsoft introduces Windows Sandbox, which could be a very useful resource for its users to open untrusted files. Unfortuna\xe2\x80\xa6'"
2018-12-19 22:48:39,b'RT @JasonLeopold: Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without consent\xe2\x80\xa6'
2018-12-19 22:48:38,b'RT @ParallelsRAS: Check out this digital workspace and DaaS cheatsheet by @Brinkhoff_C https://t.co/Tmodq6wVb3 https://t.co/W6KlYLSOk3'
2018-12-19 22:48:36,"b""RT @nickspag1: I'm glad this got posted on hackernews. I marvel at those commenters ability to hate on most-things Microsoft, supposedly be\xe2\x80\xa6"""
2018-12-19 22:48:36,"b'RT @MicrosoftEDU: When students work together, they have the power to make life-changing impact. In this inspiring post, find out how @BenA\xe2\x80\xa6'"
2018-12-19 22:48:34,"b'RT @TrueAchievement: #Giveaway: Win an #XboxOne code for Below! Follow and RT before 8pm GMT on Monday, December 31st to enter. Good luck!\xe2\x80\xa6'"
2018-12-19 22:48:33,"b'RT @FoundationCap: Not all unicorns are born in Silicon Valley. Foundation Capital\xe2\x80\x99s newly minted(!) Unicorn, @graphcoreai , hails from Bri\xe2\x80\xa6'"
2018-12-19 22:48:31,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/NX6feLCAt1'
2018-12-19 22:48:29,"b'RT @Razer: Built for couch and desktop gaming, we\xe2\x80\x99ve teamed up with @Microsoft to bring you the all-new Razer Turret for @Xbox One\xe2\x80\x94the worl\xe2\x80\xa6'"
2018-12-19 22:48:28,"b'RT @VianetSolutions: Companies are using the cloud to cut costs, keep employees connected, and innovate. Maybe you should journey to the cl\xe2\x80\xa6'"
2018-12-19 22:48:28,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 22:48:21,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/nIO5N04Ueu #marketing'
2018-12-19 22:48:20,b'Can malware physically damage a computer? https://t.co/P37qQnIozE via @SmarterMSP #tech #microsoft https://t.co/mTQuYv1dKE'
2018-12-19 22:48:20,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/t1pNOclDWc via @marketingland https://t.co/zBVXf1Y92k'
2018-12-19 22:48:19,"b""RT @Kjake56: He wasn't sure what was going on\xf0\x9f\x98\x82\xc2\xa0#BlackOps4 #Blackout #Xbox #XboxOne #gaming #twitchtv #VictoryRoyale https://t.co/oEipJIfBIV"""
2018-12-19 22:48:17,"b""RT @fanf: https://t.co/3WyHZoereM - Did Google cripple Microsoft Edge's YouTube performance?"""
2018-12-19 22:48:16,"b'""Facebook and Microsoft respond to NYT report on data sharing"" https://t.co/v7fx7fevK2'"
2018-12-19 22:48:14,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/DhhXLABEAG'
2018-12-19 22:48:13,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/JQEfhovPmd'
2018-12-19 22:48:13,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/M4WmWb8CRJ https://t.co/7Pwk5Tj1RX\xe2\x80\xa6 https://t.co/Q8fxF7LLH6'
2018-12-19 22:48:12,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/DvVUTYJJG8\n\nAfter today\xe2\x80\x99s publication of\xe2\x80\xa6 https://t.co/jvFiLsDCpY'
2018-12-19 22:48:08,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/GV45y2QCue'
2018-12-19 22:48:08,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/ooVPyPl72L'
2018-12-19 22:48:06,"b""RT @XBM_Network: Let's do a Christmas giveaway!\n\nRT and Follow to win a mystery digital #XboxOne Game! \n\nWinner picked 20th December \n\nGood\xe2\x80\xa6"""
2018-12-19 22:48:05,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/hMuJQrCchq Courtesy of https://t.co/SP86JPhCE8'
2018-12-19 22:48:05,"b'Just completed the                 Course 2: Office 365, from teacher to teacher (presenter-led training)\xe2\x80\xa6 https://t.co/BrBfWqEsAp'"
2018-12-19 22:48:01,"b'RT @Daniel_Rubino: @thebookisclosed Sure, but nuance is lost on those who would rather think/believe that Alexa is the future for Microsoft\xe2\x80\xa6'"
2018-12-19 22:48:01,b'RT @cyb3rops: Windows Sandbox\n&gt; a new lightweight desktop environment tailored for safely running applications in isolation\nhttps://t.co/a9\xe2\x80\xa6'
2018-12-19 22:48:00,"b'RT @0pensource: LibreOffice 6.1.4, an #opensource #office suite for #Linux, #macOS and #Windows, has been released with a total of 126 chan\xe2\x80\xa6'"
2018-12-19 22:47:58,"b'@mwarger Hey, Mat. Have you checked out gestures available with the Surface Touchpad? https://t.co/qUajBXeeYv'"
2018-12-19 22:47:57,"b'Microsoft Xbox One Special Edition ""Matte Black"" 500GB (Certified Refurbished) [video game] https://t.co/QkX9CKar1O\xe2\x80\xa6 https://t.co/OuWUNEWUcs'"
2018-12-19 22:47:55,"b""Facebook has admitted it allowed other big tech companies to read users' private messages https://t.co/WGCVcvjVo9"""
2018-12-19 22:47:55,"b'RT @profcarroll: NEW: Facebook data sharing scandal widens. \xe2\x80\x9dInternal documents show that the social network gave Microsoft, Amazon, Spotif\xe2\x80\xa6'"
2018-12-19 22:47:54,"b'#RetroGamers relive the game that started it all, Forza Motorsport for the original Microsoft Xbox. Complete with o\xe2\x80\xa6 https://t.co/eN76WArAjJ'"
2018-12-19 22:47:53,"b""RT @EFTM: The team @Razer have announced the 'Turret' - the worlds first wireless keyboard &amp; mouse combination designed specifically for th\xe2\x80\xa6"""
2018-12-19 22:47:50,"b'RT @SeanTMalone: Whelp. Looks like we have a new critical RCE in Internet Explorer, which is being exploited in the wild. Merry Christmas t\xe2\x80\xa6'"
2018-12-19 22:47:47,b'@kostSec @killamjr @James_inthe_box Check the Windows registry under HKEY_CURRENT_USER\\Software\\AppDataLow\\Software\xe2\x80\xa6 https://t.co/ygKQmJogWD'
2018-12-19 22:47:46,"b""The team @Razer have announced the 'Turret' - the worlds first wireless keyboard &amp; mouse combination designed speci\xe2\x80\xa6 https://t.co/WhhIEh1BEy"""
2018-12-19 22:47:45,b'RT @OmarShahine: New OneDrive design and some great new features for commerical &amp; edu customers rolling out soon https://t.co/mtFKlc5HPP'
2018-12-19 22:47:43,b'Marketing Land : Facebook and Microsoft respond to NYT report on data sharing https://t.co/FIQfkAakZ8'
2018-12-19 22:47:42,b'no hover board so this will have to do....\n\n #warframe #xboxone #ghostdriftx #ghoztnation #gamer #gamerboy\xe2\x80\xa6 https://t.co/2RcpkuSLAc'
2018-12-19 22:47:42,"b'Anyone surprised? I suspect it goes much, much farther than #Facebook lets on. But it\xe2\x80\x99s their data anyway. Didn\xe2\x80\x99t y\xe2\x80\xa6 https://t.co/lRSo2XHphM'"
2018-12-19 22:47:40,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/3jGeU6XZum via @marketingland #tampa\xe2\x80\xa6 https://t.co/b9MASiFk0K'
2018-12-19 22:47:40,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 22:47:38,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/sB4N1cLPgO #socialmedia'
2018-12-19 22:47:36,b'@hardwarecanucks @bequietofficial Nothing beats Microsoft!'
2018-12-19 22:47:35,b'@__enthralled I believe __declspec(align(16)) next to the variable declaration should help (16 to be on the safe si\xe2\x80\xa6 https://t.co/slm6f8Rp6P'
2018-12-19 22:47:34,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/0vp14kO7OJ'
2018-12-19 22:47:33,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/Nvn2qNYrlF'
2018-12-19 22:47:33,"b'Facebook and Microsoft respond to NYT report on data sharing via Marketing Land - Internet Marketing News, Strategi\xe2\x80\xa6 https://t.co/fGSa8vjBhF'"
2018-12-19 22:47:30,"b'RT @Ionut_Ilascu: Microsoft patches Internet Explorer RCE 0day used in targeted attacks\nIf applying the update is not possible, you can rem\xe2\x80\xa6'"
2018-12-19 22:47:26,b'Facebook and Microsoft respond to NYT report on data sharing - https://t.co/ZkTa5TpJZ2'
2018-12-19 22:47:22,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 22:47:18,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/tXMfxAOFGw'
2018-12-19 22:47:16,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/2eGkAj2m20'
2018-12-19 22:47:16,"b'Account Executives - Ontario Region: Napoleon Fireplaces (Barrie ON): ""the building products trade is considered an\xe2\x80\xa6 https://t.co/mGxXTdGsit'"
2018-12-19 22:47:15,b'Microsoft reportedly eyeing Mellanox acquisition: In bid to enhance its cloud services capabilities.\xe2\x80\xa6 https://t.co/xXoXddcCnw'
2018-12-19 22:47:14,b'Microsoft Will Play A Bigger Role In Delivering PC Games In 2019 https://t.co/rLzlTxBz8Q via @@DryderMataroa'
2018-12-19 22:47:14,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/xeoRSl9MCo #marketing'
2018-12-19 22:47:14,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/VgvYuDHExe'
2018-12-19 22:47:14,"b'SharePoint web part updates \xe2\x80\x93 Yammer Conversations, My Documents, YouTube, and more https://t.co/YutDDk54JQ'"
2018-12-19 22:47:14,b'@gwblok Have you tried this? \n\nhttps://t.co/5l8C6ar7fT\n\nCredits to @josch62'
2018-12-19 22:47:12,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/gmOvIQJs96'
2018-12-19 22:47:12,"b'RT @privacyint: And again.. @facebook fails to protect its users.. ""Internal documents show that the social network gave @Microsoft, @Amazo\xe2\x80\xa6'"
2018-12-19 22:47:10,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/fpMo7M36K0'
2018-12-19 22:47:07,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/Bfb3QHBU5m'
2018-12-19 22:47:06,b'@PES_Xbox Do you believe @Microsoft will allow OF and/or MOD in next PES games?'
2018-12-19 22:47:06,b'RT @ATBCOINcom: #ATBCoin #ATBCoinNews\nThe new project as a result of cooperation of Microsoft and the government of Brazil: https://t.co/dJ\xe2\x80\xa6'
2018-12-19 22:47:05,"b'Microsoft Releases Security Updates: Original release date: December 19, 2018 Microsoft has released security\xe2\x80\xa6 https://t.co/65NPwAeKpI'"
2018-12-19 22:47:04,"b'RT @NatashaFatah: ""Facebook\xe2\x80\x99s largest partners got far more access than Cambridge Analytica did""\n\nNew York Times investigation finds Facebo\xe2\x80\xa6'"
2018-12-19 22:47:04,b'RT @DryderMataroa: Four New Xbox Consoles Are In The Works At Microsoft https://t.co/2iZrtPozip via @@DryderMataroa'
2018-12-19 22:47:04,b'Microsoft Releases Security Updates https://t.co/wfHok6baCu'
2018-12-19 22:47:04,"b'Warentest: Acer, Apple und Microsoft bei Ultrabooks, Convertibles und Tablets top, Medion versagt (Update)\xe2\x80\xa6 https://t.co/phnONOtRxz'"
2018-12-19 22:47:04,"b'RT @windowsserver: Enhance security and set smart policies with password-less login, identity governance, and other new #AzureAD capabiliti\xe2\x80\xa6'"
2018-12-19 22:47:02,b'Microsoft Issues Emergency Fix for IE Zero Day - Krebs on Security https://t.co/CJjSqVTsrZ'
2018-12-19 22:47:00,"b'@thebookisclosed Sure, but nuance is lost on those who would rather think/believe that Alexa is the future for Micr\xe2\x80\xa6 https://t.co/cssO68BYEI'"
